customer_id,age,gender,region,city_density,income_level,driving_experience_years,bonus_malus,marital_status,number_of_children
17271,39,Female,Region_5,rural,Low,20,0.9240328812686212,Married,4
17272,23,Male,Region_2,urban,Medium,4,1.084180391051738,Single,1
17273,55,Male,Region_8,suburban,High,34,1.103595941398578,Married,0
17274,52,Male,Region_1,urban,Medium,34,1.1515587712734345,Divorced,1
17275,35,Male,Region_10,rural,Low,15,1.013178909018915,Married,0
17276,57,Male,Region_5,urban,Medium,34,1.0432793694088924,Married,0
17277,59,Male,Region_1,urban,High,41,1.0403482371205748,Married,0
17278,41,Male,Region_9,suburban,Low,23,0.7865615686068317,Married,1
17279,37,Male,Region_6,suburban,Low,19,1.118535555727279,Married,2
17280,69,Male,Region_6,urban,High,51,1.082735943518532,Married,1
17281,51,Male,Region_2,urban,Medium,33,1.035514729445282,Married,0
17282,45,Male,Region_3,suburban,High,27,1.0284531952108413,Married,1
17283,58,Female,Region_9,urban,Low,38,1.0136496884789514,Married,1
17284,46,Male,Region_5,urban,Low,28,1.2122617376181095,Married,1
17285,36,Male,Region_1,urban,Medium,18,0.8190749862517048,Single,0
17286,43,Male,Region_3,rural,Low,24,0.9541773724280577,Single,1
17287,54,Male,Region_5,urban,Medium,34,1.0036568874603709,Married,3
17288,18,Female,Region_1,urban,High,0,1.1545275000969057,Single,2
17289,39,Male,Region_1,rural,Low,19,1.036728659803222,Single,1
17290,59,Male,Region_1,suburban,High,41,0.9322644854126231,Single,0
17291,36,Female,Region_5,suburban,Low,18,0.9153795305606687,Married,2
17292,61,Female,Region_3,urban,Low,43,1.0192320868228828,Married,1
17293,59,Female,Region_3,urban,Medium,41,0.9645836506293428,Married,1
17294,41,Female,Region_1,suburban,High,21,1.2090180231038083,Single,1
17295,35,Male,Region_7,urban,Medium,17,1.0231461047316102,Married,1
17296,39,Male,Region_7,urban,High,20,0.9299145787324223,Divorced,3
17297,74,Female,Region_8,suburban,Medium,56,1.186984565720339,Married,2
17298,64,Female,Region_6,suburban,Medium,46,0.9048395854157762,Married,1
17299,44,Female,Region_7,urban,Medium,25,1.0084407527409986,Single,0
17300,35,Male,Region_5,rural,Low,15,0.9367018413232141,Married,0
17301,43,Male,Region_4,rural,Low,24,0.9292087584459305,Married,0
17302,45,Female,Region_2,suburban,Medium,26,1.0332611049401086,Married,0
17303,27,Male,Region_1,urban,Medium,7,1.09460630158999,Married,1
17304,43,Male,Region_2,suburban,Medium,25,1.0665198413778132,Married,2
17305,58,Female,Region_6,suburban,Medium,39,0.9189999440360928,Married,2
17306,20,Male,Region_9,urban,Medium,2,1.1476747017255584,Single,1
17307,52,Female,Region_2,suburban,Medium,34,1.0477446631917982,Single,3
17308,58,Female,Region_6,suburban,High,40,0.7592912642433043,Married,2
17309,35,Male,Region_4,suburban,High,14,1.0772267221976792,Married,0
17310,62,Female,Region_5,suburban,Low,43,1.1159937095333352,Married,3
17311,34,Female,Region_1,suburban,Medium,16,1.014265342623009,Single,1
17312,47,Male,Region_1,rural,Low,28,1.0574651535489197,Widowed,0
17313,38,Male,Region_2,rural,Low,20,1.1895384509199376,Single,1
17314,38,Male,Region_9,suburban,Medium,18,0.7439360975603406,Single,0
17315,35,Female,Region_1,urban,High,17,1.0590781712780206,Married,0
17316,50,Male,Region_5,suburban,High,31,0.9086518861586594,Married,3
17317,52,Male,Region_9,suburban,Low,34,1.1146375193667082,Married,2
17318,41,Male,Region_6,rural,Low,23,0.9693835113530038,Married,0
17319,26,Male,Region_4,urban,High,6,1.038452965428385,Married,1
17320,47,Male,Region_3,urban,High,29,0.8392790696426824,Married,3
17321,47,Male,Region_5,urban,Low,26,1.0807760615031055,Single,0
17322,39,Male,Region_4,suburban,Medium,20,0.8784010297403264,Single,1
17323,64,Female,Region_6,suburban,Low,45,0.9670536560524742,Married,0
17324,23,Female,Region_5,suburban,Low,5,1.1328540689094557,Single,0
17325,18,Female,Region_5,rural,Medium,0,1.1046079287023405,Married,1
17326,33,Male,Region_10,urban,High,15,0.9713960437982991,Single,2
17327,51,Female,Region_8,suburban,Medium,33,0.8538343485448294,Married,1
17328,29,Male,Region_5,suburban,High,9,0.982555718519953,Married,2
17329,30,Male,Region_4,urban,Medium,11,0.948185645367675,Married,2
17330,53,Male,Region_6,suburban,Medium,35,0.9470279806664958,Married,0
17331,48,Male,Region_7,urban,Medium,30,0.9249804472278509,Married,0
17332,47,Male,Region_2,suburban,Medium,25,0.9610021086529803,Married,2
17333,51,Male,Region_6,urban,Medium,33,0.9754801638954604,Married,2
17334,37,Male,Region_1,urban,Medium,19,1.1928094179655255,Married,0
17335,37,Male,Region_3,suburban,High,19,0.888590725363968,Single,2
17336,52,Male,Region_9,urban,Medium,34,1.1144895378835193,Married,0
17337,26,Female,Region_3,suburban,Low,8,1.123127076550035,Single,0
17338,18,Female,Region_1,suburban,Medium,0,0.807081118083666,Single,0
17339,37,Female,Region_1,urban,Medium,19,0.9181161317899682,Widowed,1
17340,53,Female,Region_3,urban,Medium,33,0.9890601802997689,Married,2
17341,45,Male,Region_2,rural,Low,26,1.0143510260949833,Married,1
17342,52,Female,Region_3,rural,Low,34,0.8487022544314771,Married,1
17343,18,Female,Region_6,suburban,Low,0,1.014032608052132,Single,0
17344,46,Male,Region_9,suburban,Low,28,1.0421742205693458,Married,1
17345,50,Male,Region_1,suburban,Medium,31,0.8504292200925315,Married,0
17346,26,Male,Region_7,suburban,Medium,7,0.9939742749331895,Married,2
17347,52,Female,Region_1,rural,Low,34,0.908362612933023,Married,0
17348,41,Male,Region_3,urban,High,21,0.9790622055234384,Single,0
17349,79,Female,Region_10,urban,High,59,0.9185355075728472,Married,1
17350,18,Female,Region_1,rural,Medium,0,0.9958637797055333,Married,0
17351,58,Male,Region_1,urban,Medium,40,0.960417454881083,Single,1
17352,37,Female,Region_3,rural,Medium,18,1.167238060754607,Married,0
17353,23,Female,Region_10,urban,Medium,4,1.2201323994308748,Single,1
17354,36,Male,Region_1,rural,Low,18,1.2078198120219283,Single,2
17355,45,Male,Region_2,urban,Low,27,0.7684100048976337,Married,0
17356,54,Female,Region_5,urban,Medium,36,1.0629182275494695,Married,2
17357,63,Male,Region_2,urban,Low,42,0.9718430872254089,Divorced,2
17358,59,Female,Region_1,urban,Medium,41,0.8935681382250058,Married,0
17359,30,Male,Region_1,suburban,Low,10,1.145545161729455,Single,2
17360,56,Male,Region_5,suburban,Medium,37,0.9861743267222157,Divorced,2
17361,47,Female,Region_5,rural,Medium,28,1.092316000474064,Single,2
17362,34,Male,Region_6,suburban,High,14,1.101596710414696,Married,1
17363,39,Male,Region_1,urban,High,21,1.0673926725059404,Single,0
17364,33,Female,Region_4,urban,Medium,14,0.9666366923134442,Married,0
17365,42,Female,Region_5,suburban,Medium,20,0.9675976067780513,Single,1
17366,33,Male,Region_2,rural,Low,13,1.0094662643705847,Married,1
17367,30,Female,Region_5,urban,High,12,1.1454674277139687,Married,0
17368,48,Male,Region_6,suburban,Medium,27,1.1037317469532673,Married,4
17369,50,Female,Region_10,urban,Medium,32,0.9754853541862086,Married,2
17370,40,Male,Region_5,urban,High,20,0.9913807733111911,Single,0
17371,58,Male,Region_8,suburban,Low,40,1.1784656956902473,Divorced,2
17372,39,Female,Region_8,urban,Low,21,0.8767610857605223,Married,0
17373,38,Female,Region_10,suburban,Medium,20,0.8125348075506922,Divorced,0
17374,50,Female,Region_6,rural,Low,29,0.91350445020744,Married,0
17375,40,Male,Region_2,rural,Medium,19,1.21159330832221,Single,1
17376,43,Female,Region_2,urban,Medium,24,0.8804700096197964,Single,0
17377,18,Male,Region_7,suburban,Low,0,0.9424095464208568,Single,1
17378,42,Male,Region_4,urban,Low,24,1.0307237164564715,Single,0
17379,20,Female,Region_2,suburban,High,2,1.0431577656959785,Single,0
17380,27,Male,Region_6,urban,Medium,8,1.1159699840445125,Single,1
17381,26,Male,Region_9,urban,Low,8,1.1260757851350722,Single,1
17382,29,Female,Region_3,suburban,Low,11,0.9577199241124066,Married,0
17383,35,Female,Region_5,urban,Low,17,1.0386191818379529,Single,0
17384,36,Female,Region_5,urban,Medium,18,1.0215197707997334,Married,1
17385,50,Male,Region_1,suburban,High,32,0.920941585041949,Single,0
17386,45,Male,Region_1,suburban,Medium,27,1.054244169048848,Married,0
17387,19,Male,Region_9,suburban,High,1,1.0430897993876038,Single,0
17388,43,Male,Region_9,urban,High,25,1.033218953396732,Single,3
17389,46,Male,Region_9,urban,Low,28,0.9376384900261346,Married,0
17390,38,Male,Region_3,urban,Medium,17,1.1250140640912814,Single,2
17391,41,Male,Region_2,suburban,Medium,22,0.8948521493052952,Single,0
17392,44,Male,Region_10,urban,Medium,26,0.9174942542796086,Single,1
17393,51,Female,Region_9,urban,High,33,1.202537703980763,Widowed,1
17394,23,Male,Region_8,urban,Medium,4,0.9681289793937391,Single,3
17395,39,Female,Region_3,suburban,Low,21,1.007529229585708,Married,0
17396,60,Male,Region_5,suburban,Medium,42,0.9820905566439071,Married,0
17397,59,Male,Region_7,rural,High,41,0.8843830178844249,Married,1
17398,52,Female,Region_5,suburban,Low,31,0.8666626541960898,Married,0
17399,48,Male,Region_5,urban,Low,30,0.9520158426599818,Married,1
17400,62,Male,Region_7,suburban,Low,44,0.9643277546576854,Single,2
17401,65,Female,Region_7,rural,Low,47,0.9157411910209976,Married,0
17402,40,Male,Region_2,suburban,Low,22,1.0432429847361275,Married,0
17403,30,Female,Region_3,suburban,Low,12,1.0923960392200387,Married,1
17404,39,Female,Region_7,suburban,Medium,20,1.030902012111789,Married,0
17405,79,Male,Region_2,rural,High,58,0.9588333220057677,Single,0
17406,23,Male,Region_9,urban,Medium,5,1.1118642547039705,Single,0
17407,36,Female,Region_8,rural,Low,16,1.0605032955187712,Married,1
17408,25,Female,Region_9,suburban,Low,6,1.1537146629216495,Divorced,1
17409,43,Female,Region_2,rural,High,25,0.9363968738963935,Married,1
17410,28,Female,Region_1,rural,Medium,6,0.917797409414326,Married,0
17411,41,Male,Region_1,rural,High,23,1.080205152060079,Single,1
17412,19,Male,Region_5,urban,High,1,1.0282487181343969,Married,1
17413,49,Female,Region_2,urban,High,28,1.0224722871070973,Married,2
17414,57,Male,Region_2,urban,High,38,1.231348006375858,Divorced,1
17415,37,Female,Region_2,rural,Low,19,0.9024168547410307,Married,0
17416,40,Female,Region_5,rural,High,22,1.0408841240787767,Married,2
17417,40,Female,Region_5,suburban,Low,22,1.0178995407848455,Married,1
17418,44,Male,Region_3,rural,Medium,26,1.1225272238479422,Divorced,1
17419,42,Female,Region_1,urban,Low,22,0.7920492940469572,Married,3
17420,51,Male,Region_9,urban,High,33,0.9565564033263146,Married,1
17421,57,Female,Region_3,suburban,Medium,37,1.0586088708946113,Divorced,1
17422,32,Female,Region_1,rural,Low,13,1.0043690402983498,Married,2
17423,38,Male,Region_1,suburban,Medium,20,1.0135863217875634,Married,0
17424,53,Male,Region_1,suburban,Low,35,0.9316636554395381,Married,1
17425,25,Female,Region_2,rural,Low,5,1.0596634452132505,Married,1
17426,18,Male,Region_5,rural,Low,0,1.1542883730438513,Single,1
17427,45,Male,Region_10,rural,Low,24,1.1676393465943673,Married,1
17428,48,Female,Region_2,suburban,Low,28,1.0119015534488418,Married,3
17429,33,Female,Region_7,suburban,Medium,15,0.9971430914013609,Married,0
17430,35,Female,Region_9,suburban,High,15,1.0271680586784773,Married,0
17431,33,Male,Region_3,rural,Low,15,0.9189374196606748,Married,1
17432,32,Female,Region_2,suburban,Medium,14,0.9704660658738572,Married,1
17433,50,Female,Region_4,rural,Low,32,0.9127623303222556,Married,1
17434,28,Male,Region_9,suburban,High,10,1.0405894353839882,Married,0
17435,39,Female,Region_1,urban,Low,18,0.9308129486930692,Single,0
17436,31,Male,Region_4,suburban,High,12,1.0083315766076828,Married,2
17437,25,Male,Region_7,suburban,Medium,7,1.0088170244549974,Married,0
17438,52,Male,Region_5,urban,Medium,32,0.9819267204287707,Married,2
17439,36,Male,Region_4,urban,Medium,17,1.1564873105676114,Married,1
17440,44,Female,Region_5,urban,High,26,1.0870329332467807,Married,1
17441,24,Male,Region_5,urban,Low,6,1.0643254314888548,Single,0
17442,33,Female,Region_6,suburban,Medium,14,1.0900530249613347,Divorced,1
17443,51,Male,Region_3,urban,Medium,29,0.9467492207187151,Single,1
17444,73,Male,Region_4,urban,Medium,54,0.924506699472301,Married,2
17445,18,Male,Region_2,rural,Low,0,1.094127561262239,Married,0
17446,40,Male,Region_10,suburban,Medium,22,0.9115471924487432,Married,0
17447,47,Male,Region_2,rural,Low,29,0.9351206981824602,Married,3
17448,35,Male,Region_1,rural,Medium,17,0.9854140947057681,Widowed,3
17449,52,Female,Region_2,rural,Low,32,0.7099864175089449,Divorced,1
17450,32,Female,Region_9,urban,Medium,11,0.9249900794616441,Widowed,2
17451,44,Female,Region_6,suburban,Low,26,1.0835546725579248,Married,0
17452,36,Female,Region_4,urban,High,18,1.0126441471736176,Married,0
17453,57,Female,Region_9,suburban,High,38,1.0597955279170366,Married,1
17454,34,Male,Region_9,urban,High,16,1.0712317675889977,Married,4
17455,38,Female,Region_3,suburban,Medium,17,0.9105160601555865,Single,0
17456,53,Male,Region_5,urban,Low,35,0.7963277523734816,Widowed,0
17457,30,Female,Region_9,urban,High,11,1.0085239662260697,Single,2
17458,43,Female,Region_2,suburban,High,25,0.9737291857708048,Married,1
17459,20,Female,Region_3,rural,Low,2,0.9610648087551865,Married,0
17460,29,Female,Region_7,suburban,Medium,11,0.9416357504780617,Married,2
17461,47,Male,Region_6,rural,Low,29,1.1080646486651362,Single,2
17462,30,Male,Region_1,suburban,Low,10,0.914719592952923,Single,0
17463,35,Male,Region_1,suburban,Low,17,1.0488064793309384,Married,1
17464,48,Male,Region_8,urban,Medium,30,1.0720045940010339,Married,1
17465,35,Female,Region_1,rural,Low,17,1.1058409960269924,Married,1
17466,52,Male,Region_9,suburban,Low,34,0.8685755474296261,Married,0
17467,45,Female,Region_2,urban,Low,27,0.9757092897703519,Married,1
17468,47,Female,Region_5,rural,Low,29,1.2491997881856787,Married,0
17469,57,Male,Region_5,urban,High,39,1.2662086870843803,Married,0
17470,46,Male,Region_3,suburban,Medium,28,1.1990907054975797,Married,2
17471,60,Male,Region_1,suburban,Low,42,1.0708809804542232,Divorced,1
17472,53,Female,Region_2,suburban,High,35,1.0302490073912778,Married,1
17473,36,Female,Region_5,suburban,Low,18,0.9235082989791651,Married,1
17474,58,Male,Region_4,suburban,High,40,0.83182327438321,Married,1
17475,45,Male,Region_3,urban,Low,27,1.0934863100351637,Married,0
17476,37,Male,Region_1,suburban,Medium,19,0.957781647456889,Married,0
17477,45,Male,Region_3,rural,Low,25,0.8563507462788615,Divorced,1
17478,55,Female,Region_4,rural,Medium,35,1.0477710789778332,Married,0
17479,47,Female,Region_1,rural,Low,29,1.2949247312194094,Widowed,3
17480,64,Male,Region_1,suburban,Medium,46,1.0469113378379649,Married,2
17481,55,Female,Region_4,suburban,Medium,36,0.9559962285856707,Married,2
17482,48,Male,Region_5,urban,Medium,28,1.0665225008380037,Married,0
17483,30,Male,Region_2,rural,Low,11,0.9323921765679717,Married,1
17484,40,Female,Region_3,rural,Medium,22,0.9562488379130563,Married,0
17485,43,Male,Region_7,urban,Medium,25,1.0459128698039266,Single,0
17486,50,Male,Region_8,urban,Medium,32,0.840959652648256,Single,1
17487,50,Female,Region_3,suburban,High,32,1.0282534021787166,Married,1
17488,44,Male,Region_3,rural,Low,26,0.9842720514989795,Married,2
17489,43,Male,Region_8,urban,High,25,0.9907830039869836,Single,1
17490,51,Female,Region_10,urban,Low,33,0.9435192810205641,Single,2
17491,32,Male,Region_3,suburban,Medium,14,1.1539925858108206,Married,1
17492,62,Male,Region_7,urban,Medium,43,0.8946443271586243,Single,0
17493,18,Male,Region_4,rural,Low,0,0.9940298968713118,Married,2
17494,59,Male,Region_2,rural,Low,39,1.0359852696446108,Married,2
17495,41,Male,Region_6,urban,Medium,22,1.1507991669170572,Single,0
17496,54,Female,Region_4,suburban,Medium,36,0.8751702255735405,Married,2
17497,46,Female,Region_2,urban,Medium,24,1.0473411380272002,Divorced,2
17498,46,Male,Region_1,rural,Low,24,0.974609897002033,Married,1
17499,49,Female,Region_8,suburban,Medium,29,1.2224985166143083,Divorced,2
17500,52,Male,Region_8,urban,Medium,34,1.0657008661966865,Married,1
17501,38,Male,Region_1,urban,Medium,20,0.9773128415707665,Married,0
17502,54,Female,Region_6,suburban,Medium,36,0.8695841738451255,Married,4
17503,29,Female,Region_1,suburban,Medium,8,1.0000886419926225,Married,1
17504,42,Male,Region_6,rural,Low,24,0.9887858255553534,Married,1
17505,52,Male,Region_9,urban,High,34,0.7545309672673459,Married,1
17506,54,Male,Region_2,suburban,Medium,34,0.9901311601966388,Divorced,0
17507,48,Male,Region_3,urban,Low,30,1.1484174921388346,Married,1
17508,37,Male,Region_7,urban,Low,16,1.0560242744180381,Single,0
17509,53,Female,Region_7,urban,High,35,0.9957285258361249,Widowed,0
17510,34,Male,Region_3,suburban,Medium,16,0.9915743914082413,Single,1
17511,63,Male,Region_8,suburban,High,43,0.9537646266088072,Married,0
17512,41,Male,Region_9,suburban,High,22,0.9318753826449329,Married,0
17513,24,Female,Region_4,urban,Medium,6,1.0458324220783075,Single,1
17514,28,Male,Region_1,rural,Low,7,0.9540515877588454,Single,0
17515,43,Male,Region_4,suburban,Low,25,1.0195961819973909,Single,1
17516,44,Male,Region_7,urban,High,22,1.0716315712966828,Married,0
17517,66,Female,Region_2,suburban,Medium,48,0.8372454333679057,Married,1
17518,30,Male,Region_1,rural,Medium,12,0.8543767865623948,Single,0
17519,42,Male,Region_2,urban,Medium,24,0.9260610415058804,Single,1
17520,29,Male,Region_1,suburban,Medium,11,0.9566571118990413,Married,0
17521,36,Male,Region_6,suburban,Low,17,0.9141640614274433,Married,0
17522,62,Male,Region_1,urban,Low,44,0.9197736947302394,Married,0
17523,28,Male,Region_6,urban,Medium,9,0.9155400948258684,Married,2
17524,49,Male,Region_2,suburban,Medium,31,0.9264411411700368,Divorced,2
17525,47,Female,Region_10,suburban,High,29,1.0631297039715855,Divorced,3
17526,42,Male,Region_4,rural,Low,24,0.945264532054536,Married,0
17527,48,Female,Region_1,rural,Medium,30,1.0909469541564842,Married,1
17528,28,Male,Region_7,rural,High,10,1.1130072725399216,Single,0
17529,62,Female,Region_3,urban,Low,42,1.0537775916399292,Married,0
17530,65,Female,Region_5,suburban,Low,42,0.8573574357159508,Single,2
17531,43,Female,Region_10,urban,High,25,0.9212368623561764,Single,1
17532,71,Female,Region_4,rural,Low,52,1.0676908220971837,Married,1
17533,37,Male,Region_7,suburban,Low,19,1.162946886767084,Single,0
17534,47,Female,Region_2,suburban,High,29,0.8154734200996163,Married,1
17535,59,Male,Region_6,suburban,Low,40,1.0845965955214347,Married,3
17536,36,Female,Region_1,rural,High,18,0.9082027514050838,Married,1
17537,25,Male,Region_9,suburban,Medium,5,0.8279619453772151,Single,0
17538,23,Male,Region_2,urban,Low,5,1.08077991903197,Married,1
17539,67,Female,Region_2,suburban,Medium,47,0.86326718496719,Married,4
17540,36,Male,Region_10,suburban,Low,18,0.8602344352113841,Single,1
17541,40,Female,Region_1,urban,High,22,1.2468800369022885,Married,2
17542,29,Female,Region_2,suburban,Medium,11,0.8313635723640512,Married,0
17543,53,Male,Region_5,suburban,Low,32,0.8802573166788831,Divorced,1
17544,33,Male,Region_10,suburban,Low,12,0.9926630988026226,Divorced,0
17545,36,Male,Region_6,urban,Medium,18,0.9278456038769763,Married,1
17546,46,Female,Region_1,suburban,Low,28,1.0301193244204951,Married,1
17547,29,Female,Region_7,urban,Medium,11,1.04699381253843,Divorced,1
17548,40,Female,Region_3,suburban,Medium,22,0.8990971253883356,Married,2
17549,59,Female,Region_10,urban,Medium,41,1.212511116354262,Single,2
17550,47,Male,Region_5,suburban,Low,29,0.8431919446533287,Married,0
17551,44,Male,Region_4,rural,Medium,25,0.9699452513489663,Single,1
17552,45,Male,Region_5,rural,Low,24,0.9844874530138163,Married,1
17553,37,Female,Region_6,urban,High,16,1.0031933498359449,Single,2
17554,66,Male,Region_7,urban,Medium,47,1.0713905817391962,Widowed,2
17555,32,Female,Region_1,rural,Medium,14,1.0736762950615235,Divorced,0
17556,45,Female,Region_1,rural,High,24,0.9931057972252958,Married,0
17557,43,Male,Region_2,suburban,Medium,25,1.1078066121139944,Married,1
17558,54,Male,Region_4,suburban,Medium,34,0.8585422199870598,Married,1
17559,55,Male,Region_2,urban,High,34,1.019578811651115,Married,1
17560,42,Female,Region_2,urban,Medium,23,1.091014146282661,Married,0
17561,45,Male,Region_9,suburban,Medium,27,0.9994631288051575,Married,2
17562,46,Male,Region_1,suburban,High,27,0.9708385037061021,Married,1
17563,18,Female,Region_9,urban,Medium,0,1.0242398867382967,Married,0
17564,23,Male,Region_9,urban,High,5,1.0302268090473965,Single,0
17565,35,Male,Region_6,suburban,Medium,17,1.0203868126427698,Married,1
17566,35,Female,Region_1,urban,Medium,17,1.0765546032639617,Married,0
17567,28,Female,Region_2,urban,Medium,9,1.0731232585518256,Single,0
17568,51,Female,Region_10,rural,High,30,0.9764585634095291,Single,2
17569,42,Male,Region_9,urban,High,22,1.0221565039184295,Married,2
17570,39,Male,Region_10,urban,Medium,21,0.961676888802626,Single,1
17571,27,Female,Region_10,urban,Medium,9,0.8276400464877496,Married,1
17572,41,Male,Region_1,suburban,Medium,23,1.132759585200651,Single,1
17573,18,Female,Region_5,urban,High,0,1.1927967095574894,Single,0
17574,40,Male,Region_8,suburban,High,22,1.0216589048571123,Divorced,2
17575,43,Male,Region_2,suburban,Medium,25,0.965809813532357,Married,1
17576,45,Male,Region_3,rural,Medium,25,0.9443859340875423,Married,2
17577,23,Female,Region_2,urban,Low,3,1.1534859895325225,Single,1
17578,45,Female,Region_1,rural,Low,27,0.9265229364513348,Married,0
17579,30,Male,Region_1,suburban,Low,10,0.9221049832286116,Divorced,1
17580,32,Female,Region_1,suburban,High,14,0.7792255319467926,Single,0
17581,51,Male,Region_4,urban,Low,33,1.0627479883411937,Married,1
17582,66,Male,Region_5,suburban,Low,48,1.1528771255102928,Married,1
17583,43,Male,Region_2,suburban,Medium,24,1.0502598224597641,Single,2
17584,32,Male,Region_8,suburban,High,14,0.9468457441119648,Single,0
17585,44,Male,Region_9,urban,Medium,23,0.8135401231800196,Single,0
17586,53,Male,Region_1,suburban,Low,34,1.047180554774053,Married,3
17587,49,Male,Region_1,suburban,Medium,31,1.032310000307038,Married,1
17588,75,Male,Region_2,suburban,Low,56,0.9364785101713966,Single,2
17589,33,Male,Region_6,urban,Low,12,0.9859423774931025,Married,0
17590,45,Female,Region_4,urban,Medium,27,1.0649448842594615,Single,1
17591,61,Female,Region_4,suburban,High,43,1.0759873243576346,Married,0
17592,60,Female,Region_1,urban,High,42,1.0612232130623185,Divorced,0
17593,19,Male,Region_3,urban,Medium,1,1.163136383883248,Single,3
17594,42,Male,Region_10,urban,High,23,1.0253171549500542,Single,3
17595,60,Female,Region_3,rural,Low,42,1.0666233679256483,Married,0
17596,77,Female,Region_5,suburban,High,59,0.9626978612047751,Widowed,2
17597,50,Male,Region_1,suburban,High,32,0.9016565961097726,Married,1
17598,38,Female,Region_1,suburban,Low,20,1.050920651266912,Married,2
17599,30,Female,Region_3,urban,Medium,12,1.043735345056826,Married,1
17600,69,Female,Region_5,rural,Low,51,0.9481828991426104,Married,0
17601,51,Female,Region_3,rural,Medium,32,1.0978944652250824,Married,0
17602,32,Female,Region_1,suburban,Low,14,0.9761069804457211,Married,0
17603,40,Female,Region_7,rural,Low,19,0.8054214717780608,Married,0
17604,46,Male,Region_1,suburban,Medium,28,1.0143053840917402,Married,1
17605,49,Male,Region_6,rural,Low,31,0.8636918240804496,Married,1
17606,31,Male,Region_10,urban,Low,13,0.6846888665355806,Single,2
17607,35,Male,Region_4,urban,Low,17,0.9755191939883733,Married,0
17608,22,Male,Region_2,rural,Low,4,1.0788309399031568,Single,1
17609,54,Male,Region_8,urban,Medium,35,0.9579673415072725,Single,0
17610,38,Male,Region_4,suburban,Low,18,1.012458339337916,Single,1
17611,48,Female,Region_9,urban,Medium,28,0.965604225058169,Married,0
17612,59,Male,Region_6,urban,Medium,41,0.9680270885287882,Married,0
17613,45,Male,Region_3,urban,Medium,27,0.8328424862662198,Married,0
17614,41,Male,Region_5,urban,High,23,0.7619105865918532,Single,0
17615,44,Female,Region_1,suburban,Medium,24,1.0142778409200899,Married,1
17616,43,Female,Region_3,urban,Medium,25,0.9413500142425101,Married,1
17617,57,Male,Region_5,rural,Medium,38,0.8619917416588847,Married,0
17618,46,Female,Region_5,suburban,High,28,0.9723596803497752,Married,2
17619,35,Male,Region_5,suburban,Low,16,0.8637803496333014,Married,0
17620,55,Female,Region_7,suburban,Low,35,0.9890853918598898,Married,0
17621,57,Male,Region_1,suburban,High,36,0.7295038990727567,Divorced,0
17622,26,Male,Region_1,suburban,Medium,8,1.1213370978243131,Married,1
17623,60,Male,Region_1,rural,Medium,42,1.0980844607350249,Widowed,0
17624,46,Male,Region_7,suburban,Low,26,0.9042329731368011,Married,2
17625,45,Female,Region_1,suburban,Medium,26,1.0415517617134942,Divorced,1
17626,54,Female,Region_2,suburban,Medium,36,0.9366812263855159,Single,0
17627,35,Male,Region_2,suburban,High,17,1.2255245125751584,Single,3
17628,53,Male,Region_6,urban,High,35,0.8477215700500115,Married,1
17629,37,Male,Region_3,rural,Low,19,1.111844539329186,Married,1
17630,24,Male,Region_2,urban,High,6,1.0962552003476964,Married,0
17631,30,Female,Region_4,urban,High,12,0.8832080581852484,Married,2
17632,49,Male,Region_6,urban,Medium,30,1.1096764056570598,Married,0
17633,31,Male,Region_7,urban,Medium,13,0.9541755919962036,Married,1
17634,61,Female,Region_1,suburban,Medium,43,0.9203462188957404,Married,1
17635,56,Male,Region_6,rural,High,37,1.0259779169315284,Married,0
17636,58,Male,Region_1,suburban,Medium,37,0.9764750607379404,Married,1
17637,43,Male,Region_6,rural,Low,21,1.0115780803216645,Married,3
17638,45,Female,Region_6,suburban,Medium,24,0.9299875745138261,Married,0
17639,28,Female,Region_4,rural,Medium,9,1.0000723447809248,Married,0
17640,54,Male,Region_1,suburban,Medium,36,1.1019949739693167,Married,0
17641,47,Female,Region_7,urban,High,29,0.8956694156962666,Divorced,1
17642,49,Female,Region_1,suburban,High,31,1.033675830557129,Divorced,0
17643,62,Female,Region_9,suburban,High,44,0.9346039920854321,Married,0
17644,35,Female,Region_7,rural,Medium,15,0.9324715481800125,Married,1
17645,40,Male,Region_7,suburban,Medium,19,1.241688384629471,Married,0
17646,46,Male,Region_7,suburban,Medium,28,1.153560672105609,Divorced,2
17647,31,Female,Region_1,suburban,Low,13,0.9384168633890739,Single,2
17648,40,Male,Region_10,urban,Medium,22,0.9435784876488693,Married,3
17649,48,Male,Region_8,urban,High,30,0.918903947212089,Divorced,1
17650,38,Male,Region_4,rural,Medium,20,1.0815285289325058,Single,0
17651,58,Female,Region_6,urban,Low,37,0.8646087471918927,Married,0
17652,24,Male,Region_7,suburban,Low,6,1.0437873800372888,Single,0
17653,55,Male,Region_8,suburban,High,36,1.237508152116984,Married,2
17654,50,Male,Region_2,suburban,Medium,32,1.0184984295876283,Married,2
17655,35,Female,Region_3,rural,Medium,14,1.1033657513421282,Married,2
17656,31,Male,Region_7,rural,High,13,1.0906713776656227,Married,0
17657,18,Male,Region_7,suburban,Medium,0,0.9880716295929013,Single,1
17658,32,Female,Region_4,rural,Low,13,0.861655460244633,Married,1
17659,55,Female,Region_3,rural,Low,34,1.1024643796499742,Single,1
17660,41,Male,Region_10,urban,High,23,1.101258157030703,Single,0
17661,56,Male,Region_3,suburban,Medium,36,1.192765981342688,Single,0
