policy_id,customer_id,policy_start_date,policy_duration_months,vehicle_type,vehicle_power,vehicle_age,annual_mileage,coverage_type,deductible_amount,annual_premium
23122,15408,2022-07-31,12,SUV,167.4,6,14055,basic,887.0,1611.4
23123,15408,2026-02-09,36,SUV,133.2,7,16344,full,546.0,1578.63
23124,15409,2025-03-04,12,SUV,148.1,4,10345,full,725.0,1526.71
23125,15409,2025-11-24,12,sedan,95.0,6,13435,basic,807.0,1260.93
23126,15410,2023-01-14,24,city_car,74.5,8,8765,full,448.0,1223.0
23127,15410,2022-07-02,24,city_car,52.5,7,15067,premium,340.0,1015.78
23128,15411,2024-07-25,24,electric,159.6,2,15269,full,561.0,1877.99
23129,15411,2023-06-20,12,SUV,145.5,3,10681,full,309.0,1843.39
23130,15412,2025-09-02,36,sedan,110.9,5,9002,basic,1310.0,1400.7
23131,15412,2025-03-19,12,SUV,169.7,6,14062,full,525.0,1749.36
23132,15413,2022-07-04,12,SUV,160.4,3,13038,basic,896.0,1349.17
23133,15414,2024-05-29,12,SUV,162.9,6,11605,basic,1048.0,1474.38
23134,15415,2022-09-29,12,sports_car,267.5,15,12554,basic,996.0,1757.48
23135,15416,2024-06-11,12,sports_car,235.0,3,12785,basic,979.0,2053.02
23136,15416,2021-09-12,24,sedan,96.4,5,12099,full,683.0,1553.96
23137,15417,2021-09-09,12,city_car,82.2,3,19860,premium,502.0,1300.13
23138,15417,2025-08-25,24,sports_car,293.7,7,11694,full,552.0,2394.94
23139,15418,2025-10-18,12,sports_car,317.5,3,7660,basic,929.0,2213.77
23140,15418,2024-08-13,12,electric,127.8,6,8739,premium,254.0,1511.28
23141,15419,2021-07-23,24,sports_car,212.6,1,9045,premium,413.0,1807.36
23142,15420,2021-10-12,12,city_car,103.0,11,18217,premium,206.0,1227.88
23143,15420,2026-02-24,12,electric,169.3,7,18050,basic,936.0,1470.96
23144,15421,2024-04-13,12,city_car,60.6,3,19581,basic,725.0,955.13
23145,15421,2025-12-26,12,city_car,88.0,2,19028,full,513.0,1278.99
23146,15422,2025-10-28,12,sedan,151.3,6,11416,basic,1013.0,1524.09
23147,15423,2023-05-08,24,SUV,152.7,10,18344,basic,818.0,1470.87
23148,15423,2024-05-05,12,sedan,124.7,2,15914,basic,1075.0,1307.28
23149,15424,2021-10-20,24,city_car,108.9,6,16236,basic,858.0,1131.77
23150,15424,2023-07-12,36,SUV,165.4,4,8179,full,640.0,1621.96
23151,15425,2023-07-17,36,sedan,99.5,6,16633,basic,828.0,1163.1
23152,15425,2022-10-25,12,electric,108.1,6,12759,full,604.0,1533.78
23153,15426,2023-09-12,12,city_car,72.4,4,13668,full,554.0,1247.67
23154,15426,2023-06-05,12,city_car,86.4,4,18503,full,557.0,1247.92
23155,15427,2022-09-29,12,sedan,146.9,10,17480,basic,1107.0,1395.62
23156,15428,2022-10-24,12,sedan,128.0,3,12439,full,378.0,1577.7
23157,15429,2023-07-09,12,city_car,50.0,4,17562,basic,1044.0,1092.46
23158,15429,2026-01-01,12,electric,161.5,6,12608,basic,893.0,1493.43
23159,15430,2022-09-29,24,sedan,104.1,1,12857,full,327.0,1516.68
23160,15430,2022-04-09,12,SUV,152.9,5,13857,basic,831.0,1568.94
23161,15431,2021-08-08,12,city_car,84.6,5,13722,basic,1151.0,1025.06
23162,15432,2024-01-10,24,sedan,120.4,9,13222,full,542.0,1425.46
23163,15433,2024-08-23,36,electric,113.4,6,13877,basic,916.0,1151.53
23164,15433,2024-11-29,12,SUV,186.0,7,16825,full,646.0,1986.74
23165,15434,2024-06-07,12,sports_car,287.1,4,15341,full,673.0,2348.55
23166,15434,2021-07-10,12,electric,135.0,4,8930,full,730.0,1793.84
23167,15435,2025-01-07,36,sedan,99.5,6,9068,basic,711.0,1152.09
23168,15435,2025-07-03,36,sedan,112.9,2,18845,basic,794.0,1237.13
23169,15436,2023-03-14,12,electric,124.9,3,14184,basic,957.0,1229.53
23170,15437,2025-10-18,12,sedan,92.3,3,5000,premium,302.0,1125.99
23171,15437,2025-02-26,24,sedan,108.4,13,6530,full,551.0,1371.7
23172,15438,2023-03-04,12,sedan,93.1,2,10349,premium,320.0,1193.83
23173,15438,2022-01-28,12,sedan,109.2,3,11880,basic,952.0,1161.35
23174,15439,2022-09-23,24,sedan,80.0,12,17666,basic,890.0,1242.34
23175,15439,2026-01-04,24,electric,106.5,1,22330,basic,781.0,1200.35
23176,15440,2025-12-16,12,sedan,114.3,12,9667,full,572.0,1335.62
23177,15440,2025-01-07,12,city_car,94.7,13,16123,full,727.0,1343.04
23178,15441,2025-03-26,24,sports_car,201.7,4,16864,basic,731.0,1741.11
23179,15442,2024-06-04,24,city_car,68.2,10,15015,basic,995.0,1224.79
23180,15442,2025-06-18,12,city_car,93.5,10,23494,basic,1096.0,929.99
23181,15443,2024-11-22,12,city_car,95.3,3,19815,basic,890.0,1055.35
23182,15444,2025-04-03,12,sedan,80.0,6,13359,full,647.0,1351.54
23183,15444,2024-08-16,24,city_car,82.5,6,9894,basic,944.0,1062.73
23184,15445,2024-03-05,12,electric,104.8,7,14949,full,523.0,1432.42
23185,15446,2025-01-21,12,city_car,120.0,5,10111,full,688.0,1417.02
23186,15447,2023-05-18,12,SUV,146.4,4,11777,full,581.0,1754.62
23187,15448,2021-11-18,36,city_car,88.2,5,10225,full,623.0,1328.66
23188,15449,2025-01-23,12,SUV,125.6,3,9494,full,619.0,1372.5
23189,15450,2021-10-13,12,city_car,56.7,5,15551,full,360.0,1166.25
23190,15451,2025-11-06,12,sedan,142.1,8,15398,full,722.0,1673.11
23191,15452,2024-07-24,36,SUV,138.8,4,15125,basic,898.0,1305.37
23192,15453,2022-02-01,12,sedan,115.6,4,20091,basic,977.0,1348.11
23193,15454,2026-02-26,12,city_car,59.9,5,7547,full,531.0,1270.25
23194,15454,2021-03-16,12,city_car,102.0,5,7046,full,572.0,1254.56
23195,15455,2022-06-14,12,city_car,82.1,3,15361,basic,1094.0,1056.26
23196,15455,2025-11-18,12,sedan,115.8,5,11736,basic,1036.0,1278.42
23197,15456,2023-05-30,12,city_car,58.6,8,12163,basic,1022.0,1038.26
23198,15456,2024-03-08,12,sports_car,239.3,4,10950,basic,797.0,1858.4
23199,15457,2021-12-24,12,city_car,50.0,15,17839,basic,924.0,1020.64
23200,15458,2024-06-18,12,city_car,88.3,5,17126,basic,896.0,1417.54
23201,15458,2024-02-23,24,city_car,106.3,5,9712,full,576.0,1341.21
23202,15459,2022-09-28,12,city_car,73.2,4,16762,basic,1037.0,985.05
23203,15459,2022-08-22,36,sedan,114.4,4,5000,premium,517.0,1387.25
23204,15460,2022-12-05,12,city_car,99.8,11,10720,premium,495.0,1448.64
23205,15461,2021-09-27,24,sedan,106.3,15,12933,full,621.0,1487.51
23206,15461,2025-08-12,12,city_car,50.2,11,15660,full,563.0,1122.25
23207,15462,2021-06-06,12,electric,90.0,2,12332,premium,343.0,1149.35
23208,15462,2022-04-23,12,city_car,75.5,6,7807,basic,933.0,1093.38
23209,15463,2022-09-09,12,sedan,109.5,7,12576,full,588.0,1429.98
23210,15464,2021-12-24,12,sedan,150.7,5,9441,full,530.0,1871.44
23211,15464,2024-06-22,12,SUV,155.2,4,8849,full,645.0,1713.64
23212,15465,2025-05-10,36,SUV,153.9,7,7745,full,443.0,1677.26
23213,15465,2021-04-03,12,sports_car,250.4,10,15040,basic,820.0,1895.42
23214,15466,2022-07-02,36,SUV,118.7,1,7501,basic,995.0,1347.23
23215,15467,2025-03-26,24,electric,132.9,15,13769,basic,750.0,1267.03
23216,15467,2024-11-26,12,sedan,123.9,7,10472,basic,817.0,1225.76
23217,15468,2024-11-07,12,sedan,120.1,7,10364,basic,959.0,1287.09
23218,15468,2022-10-08,36,SUV,178.0,4,15868,full,513.0,1780.56
23219,15469,2025-01-05,12,sedan,99.7,9,15848,full,544.0,1584.58
23220,15469,2025-05-29,36,SUV,160.0,6,13302,premium,395.0,1599.34
23221,15470,2025-01-01,12,city_car,91.0,8,7000,premium,325.0,1372.35
23222,15470,2024-09-24,12,SUV,154.1,5,11509,basic,947.0,1436.87
23223,15471,2024-07-16,12,sedan,103.5,6,17013,full,537.0,1399.5
23224,15471,2026-03-02,12,city_car,87.4,8,8884,premium,364.0,1044.17
23225,15472,2021-08-13,12,SUV,157.0,3,11109,basic,1144.0,1580.79
23226,15473,2021-05-15,12,city_car,66.0,5,8139,full,511.0,1099.48
23227,15474,2023-12-21,12,city_car,103.2,4,15635,basic,876.0,1218.41
23228,15475,2025-01-18,36,sports_car,195.8,4,17155,premium,529.0,1831.65
23229,15475,2021-06-08,24,electric,139.1,3,12378,premium,339.0,1676.61
23230,15476,2024-12-12,12,city_car,63.4,7,12547,basic,708.0,1121.21
23231,15477,2022-08-02,12,city_car,116.9,7,9520,full,652.0,1486.69
23232,15477,2024-09-18,12,electric,140.3,5,14391,full,506.0,1597.74
23233,15478,2022-12-29,12,city_car,93.0,1,12284,full,491.0,1161.7
23234,15479,2022-10-03,36,electric,154.1,15,7888,basic,787.0,1426.51
23235,15480,2024-02-19,24,sedan,109.1,9,13701,premium,257.0,1324.47
23236,15481,2024-01-20,36,sedan,81.1,2,13458,full,580.0,1313.83
23237,15481,2023-04-13,36,city_car,78.7,2,13886,full,690.0,1262.82
23238,15482,2023-09-06,12,sports_car,229.4,9,14737,full,553.0,2191.96
23239,15482,2023-03-11,36,city_car,78.2,11,6973,full,504.0,1320.37
23240,15483,2025-04-30,12,electric,119.6,1,14514,premium,506.0,1386.26
23241,15483,2024-10-21,24,city_car,59.2,3,13945,full,463.0,1221.01
23242,15484,2023-05-20,12,city_car,66.8,1,12115,basic,578.0,1028.86
23243,15484,2023-06-08,12,SUV,152.8,5,7945,premium,523.0,1478.04
23244,15485,2024-03-14,12,city_car,108.1,2,11745,full,611.0,1487.61
23245,15486,2023-12-31,12,SUV,151.0,2,12951,full,641.0,1532.88
23246,15486,2024-07-18,24,city_car,68.2,1,6979,premium,353.0,1152.26
23247,15487,2023-12-21,36,city_car,108.6,14,9559,premium,458.0,1254.14
23248,15488,2024-10-12,12,SUV,134.3,15,12251,basic,1114.0,1332.88
23249,15489,2022-12-24,12,city_car,89.1,5,10948,basic,706.0,1190.52
23250,15490,2021-03-20,12,SUV,126.8,8,12146,basic,1140.0,1289.1
23251,15491,2022-08-10,12,city_car,54.4,6,5350,full,559.0,1349.28
23252,15491,2024-02-20,12,city_car,91.4,14,8508,basic,859.0,1160.56
23253,15492,2025-06-08,12,SUV,160.8,4,6529,full,491.0,1651.28
23254,15493,2022-03-22,24,SUV,136.5,3,17649,basic,1054.0,1443.9
23255,15493,2025-03-20,24,city_car,78.5,12,9688,basic,990.0,1090.43
23256,15494,2023-09-01,12,city_car,61.8,14,18110,basic,527.0,925.79
23257,15494,2024-07-21,24,sports_car,210.4,5,12173,full,502.0,1770.56
23258,15495,2025-05-18,12,SUV,151.2,5,5000,basic,1090.0,1495.61
23259,15496,2022-04-06,24,city_car,57.6,11,14494,premium,384.0,1261.95
23260,15497,2025-09-26,12,city_car,87.9,1,10989,basic,867.0,1125.39
23261,15498,2023-12-16,12,SUV,185.6,4,12480,full,550.0,1919.48
23262,15499,2025-01-09,36,city_car,86.6,4,12864,premium,565.0,1398.94
23263,15499,2025-06-22,24,electric,141.2,6,12372,premium,392.0,1464.39
23264,15500,2023-03-31,12,electric,173.2,7,6815,premium,372.0,1527.82
23265,15501,2023-11-24,24,sports_car,213.4,12,13474,full,574.0,1902.13
23266,15502,2021-11-22,12,city_car,66.4,5,11260,full,496.0,1396.71
23267,15503,2021-11-12,24,city_car,81.6,3,11387,full,597.0,1321.57
23268,15503,2024-07-07,12,sports_car,299.5,3,13713,full,629.0,2346.29
23269,15504,2025-04-18,12,sedan,134.1,3,16105,basic,1005.0,1341.79
23270,15504,2023-01-09,36,SUV,186.6,4,7375,basic,1221.0,1584.26
23271,15505,2023-01-09,24,city_car,90.2,2,8830,basic,822.0,1284.49
23272,15506,2025-07-11,12,electric,159.3,4,9572,basic,909.0,1565.21
23273,15507,2023-03-25,24,city_car,68.5,12,7952,basic,866.0,877.88
23274,15508,2025-04-07,12,city_car,79.2,5,19875,basic,922.0,1112.57
23275,15509,2022-02-08,12,city_car,98.8,8,14935,full,352.0,1478.78
23276,15510,2022-07-20,12,sedan,151.7,6,11457,full,726.0,1720.95
23277,15511,2025-01-21,24,city_car,77.2,10,13541,basic,647.0,1012.88
23278,15511,2025-08-22,12,sedan,137.2,5,16460,premium,200.0,1327.51
23279,15512,2023-08-13,36,city_car,97.5,3,15729,full,384.0,1281.02
23280,15512,2024-02-04,24,city_car,75.5,4,8663,basic,1234.0,954.76
23281,15513,2022-03-04,24,sports_car,191.0,10,20946,basic,808.0,1624.11
23282,15514,2021-05-02,24,sports_car,251.2,4,11897,premium,428.0,2151.42
23283,15514,2024-12-23,36,sedan,133.2,4,13922,premium,395.0,1624.92
23284,15515,2023-03-07,12,city_car,54.6,12,13766,basic,798.0,894.92
23285,15516,2024-08-26,12,SUV,174.8,4,10450,full,626.0,1800.04
23286,15517,2024-07-15,12,electric,157.8,3,17901,full,644.0,1555.81
23287,15518,2024-05-30,24,electric,109.4,7,11537,premium,254.0,1360.39
23288,15518,2023-08-10,12,SUV,157.5,9,15310,full,663.0,1697.51
23289,15519,2021-07-30,12,sports_car,184.8,6,10295,basic,1053.0,1713.69
23290,15520,2022-07-12,24,city_car,69.9,2,16933,full,522.0,1395.59
23291,15520,2021-06-11,12,city_car,71.8,6,11610,full,542.0,1189.99
23292,15521,2023-03-29,24,SUV,166.8,12,14905,full,528.0,1734.36
23293,15522,2023-12-15,12,sedan,124.0,11,14164,premium,399.0,1501.93
23294,15522,2024-09-29,12,city_car,63.9,7,15513,basic,944.0,977.61
23295,15523,2021-06-15,12,city_car,63.4,8,15194,basic,963.0,1022.18
23296,15523,2024-06-01,12,electric,141.5,4,16789,basic,908.0,1282.63
23297,15524,2024-05-04,12,city_car,55.9,6,17766,basic,1131.0,987.18
23298,15524,2023-09-11,24,city_car,59.2,10,19139,basic,1009.0,1007.42
23299,15525,2021-05-22,24,city_car,104.5,10,10763,premium,471.0,1343.48
23300,15526,2025-12-01,12,SUV,151.7,4,14663,premium,506.0,1698.08
23301,15527,2022-06-22,36,sports_car,250.0,10,9530,basic,1159.0,1921.12
23302,15528,2022-03-01,24,city_car,68.5,4,16275,basic,870.0,1311.88
23303,15529,2024-07-18,12,sedan,145.3,5,13171,full,417.0,1672.82
23304,15530,2024-11-30,12,SUV,177.5,3,9727,premium,276.0,1680.41
23305,15531,2022-09-13,36,city_car,72.4,3,12985,full,552.0,1327.13
23306,15532,2025-06-18,24,city_car,87.5,6,15121,basic,785.0,1110.79
23307,15533,2024-11-19,12,sedan,148.3,2,16156,basic,910.0,1454.34
23308,15534,2023-09-30,24,electric,113.0,4,14562,basic,922.0,1231.36
23309,15535,2021-09-12,24,sedan,99.9,7,7891,basic,1021.0,1256.15
23310,15535,2022-07-26,36,city_car,74.8,8,11029,full,691.0,1399.32
23311,15536,2021-06-20,12,city_car,104.1,6,15814,premium,581.0,1223.09
23312,15536,2023-09-25,36,sedan,115.9,15,9289,basic,905.0,1227.21
23313,15537,2026-02-06,12,city_car,69.6,1,12305,basic,895.0,1077.28
23314,15538,2025-07-18,12,city_car,77.2,2,20758,full,668.0,1281.54
23315,15538,2025-12-27,24,sedan,126.3,4,11764,basic,1006.0,1206.8
23316,15539,2022-10-07,12,city_car,65.3,4,20515,premium,488.0,982.93
23317,15540,2023-10-09,36,SUV,133.4,7,11550,basic,1144.0,1542.42
23318,15540,2021-07-10,12,sedan,163.3,6,11965,basic,1089.0,1364.02
23319,15541,2021-12-08,12,sedan,115.1,13,17870,basic,1001.0,1254.46
23320,15541,2026-02-27,24,SUV,180.8,5,22133,full,602.0,1853.8
23321,15542,2021-09-25,12,SUV,157.0,5,9305,premium,359.0,1766.69
23322,15542,2022-04-17,12,electric,131.0,5,9686,basic,1026.0,1501.27
23323,15543,2023-11-08,24,electric,120.6,5,12811,basic,575.0,1414.79
23324,15543,2023-01-27,12,sedan,97.9,2,12313,full,599.0,1458.01
23325,15544,2023-10-09,12,electric,158.9,7,9161,full,549.0,1672.95
23326,15545,2021-05-22,24,city_car,82.8,7,12479,basic,1058.0,1215.99
23327,15545,2024-01-31,36,sedan,146.9,4,16513,basic,813.0,1460.93
23328,15546,2024-05-09,12,city_car,70.3,4,14855,full,544.0,1338.42
23329,15546,2025-07-03,12,SUV,193.0,5,18258,full,377.0,1807.49
23330,15547,2025-01-27,12,sedan,130.4,10,5641,full,561.0,1527.87
23331,15548,2023-11-09,24,sedan,138.6,8,14352,premium,342.0,1660.75
23332,15548,2023-02-10,12,SUV,143.7,5,11379,full,367.0,1566.74
23333,15549,2021-10-17,12,city_car,55.6,8,12768,basic,893.0,943.7
23334,15549,2025-05-03,24,sports_car,203.9,11,12144,premium,407.0,1750.1
23335,15550,2024-12-11,12,city_car,92.6,6,17790,basic,914.0,1193.37
23336,15550,2021-11-01,12,city_car,68.7,3,6686,full,563.0,1228.49
23337,15551,2021-09-05,12,city_car,87.2,1,17360,premium,370.0,1337.36
23338,15552,2023-05-09,24,SUV,158.9,8,6644,full,616.0,1813.73
23339,15553,2021-11-05,12,electric,170.6,6,13846,basic,809.0,1614.97
23340,15554,2023-03-20,12,SUV,160.7,8,6187,premium,445.0,1566.6
23341,15554,2025-09-01,12,SUV,187.7,10,20784,basic,878.0,1701.74
23342,15555,2025-06-02,12,electric,142.9,8,10931,basic,1094.0,1421.28
23343,15555,2022-12-03,12,electric,143.0,7,11038,full,687.0,1636.76
23344,15556,2024-11-26,36,sedan,111.5,5,17206,premium,467.0,1306.2
23345,15557,2022-08-05,36,sedan,87.0,7,13226,basic,838.0,1183.86
23346,15557,2021-08-18,12,SUV,164.0,7,12478,premium,390.0,1748.1
23347,15558,2023-06-22,24,city_car,113.4,5,15736,basic,978.0,1470.73
23348,15559,2021-06-11,12,city_car,89.1,11,17990,full,562.0,1366.41
23349,15559,2022-01-14,36,electric,153.8,5,12337,full,479.0,1802.28
23350,15560,2024-09-15,12,SUV,172.1,2,13521,basic,724.0,1455.3
23351,15561,2021-04-30,36,city_car,60.5,10,20038,full,577.0,1372.51
23352,15562,2022-09-15,12,sedan,80.0,1,15040,premium,407.0,1146.07
23353,15562,2024-11-10,12,electric,145.6,8,5171,basic,956.0,1434.13
23354,15563,2023-07-31,24,city_car,67.5,4,10504,full,705.0,1383.92
23355,15563,2024-01-06,12,electric,153.0,2,17083,basic,899.0,1405.89
23356,15564,2021-06-18,12,sedan,146.2,2,9014,premium,607.0,1559.43
23357,15564,2025-11-28,12,SUV,207.4,5,12322,full,351.0,1965.27
23358,15565,2024-09-02,12,city_car,91.4,5,13860,basic,890.0,1147.34
23359,15565,2024-11-18,12,city_car,76.4,10,11945,basic,789.0,1186.75
23360,15566,2025-08-16,12,city_car,79.3,5,12086,full,528.0,1150.41
23361,15567,2025-02-19,12,SUV,137.2,8,9154,full,657.0,1797.89
23362,15567,2024-10-06,12,city_car,64.1,11,8809,basic,677.0,1026.31
23363,15568,2022-04-23,24,sedan,134.8,8,14321,full,877.0,1648.08
23364,15569,2024-02-17,12,city_car,99.6,2,7693,full,555.0,1596.31
23365,15570,2025-12-20,12,city_car,73.5,8,9070,premium,314.0,1269.06
23366,15570,2021-11-05,24,SUV,123.7,9,17540,premium,515.0,1411.76
23367,15571,2023-02-05,12,sports_car,304.9,6,11947,full,511.0,2610.68
23368,15572,2021-12-14,12,SUV,179.2,9,11045,basic,1071.0,1601.94
23369,15572,2025-01-09,36,sedan,110.4,3,12440,basic,879.0,1267.03
23370,15573,2025-05-16,36,city_car,83.2,10,13203,full,665.0,1338.47
23371,15574,2024-05-04,12,SUV,145.5,8,11704,basic,867.0,1439.22
23372,15575,2023-11-13,12,sedan,94.9,5,9644,full,734.0,1336.08
23373,15575,2021-08-17,12,city_car,91.5,5,17039,basic,834.0,1210.54
23374,15576,2024-08-04,36,sedan,152.9,6,9880,full,546.0,1559.28
23375,15577,2026-02-15,24,electric,151.4,5,11137,full,674.0,1705.1
23376,15577,2023-03-05,12,city_car,68.4,4,19113,full,311.0,1379.09
23377,15578,2024-01-21,36,sedan,133.3,5,13718,basic,907.0,1451.7
23378,15578,2023-08-12,24,SUV,194.5,5,20353,basic,1089.0,1675.61
23379,15579,2025-04-08,36,SUV,161.0,4,17742,full,589.0,1809.42
23380,15580,2023-07-23,24,electric,156.0,5,9427,basic,968.0,1398.21
23381,15580,2025-07-13,12,electric,172.0,5,15511,premium,359.0,1695.48
23382,15581,2025-07-07,12,city_car,99.1,2,12955,basic,1063.0,1305.71
23383,15581,2023-12-12,12,sedan,156.7,3,16005,basic,988.0,1485.33
23384,15582,2022-04-08,12,city_car,84.6,3,15217,premium,541.0,1124.32
23385,15582,2023-01-08,12,city_car,70.3,4,7229,premium,324.0,1122.68
23386,15583,2022-09-24,12,sedan,125.7,5,20479,full,502.0,1292.74
23387,15583,2021-10-31,24,city_car,74.7,3,8816,full,569.0,1240.45
23388,15584,2025-10-17,12,SUV,155.7,4,8992,basic,741.0,1427.01
23389,15584,2024-08-28,12,SUV,185.7,7,8126,basic,729.0,1541.87
23390,15585,2025-04-18,24,sedan,110.7,3,6005,full,585.0,1543.14
23391,15586,2021-09-19,12,sedan,115.0,10,15816,full,772.0,1478.27
23392,15586,2021-04-09,24,sedan,152.8,8,15629,premium,571.0,1699.15
23393,15587,2021-11-04,12,sedan,142.3,5,16714,basic,852.0,1486.33
23394,15587,2023-11-23,12,SUV,171.1,2,18575,basic,848.0,1620.46
23395,15588,2023-01-22,36,sedan,106.5,6,9801,basic,943.0,1273.18
23396,15589,2024-12-18,12,sedan,108.5,2,17755,full,381.0,1457.89
23397,15590,2024-12-18,24,city_car,58.6,6,11428,basic,985.0,874.95
23398,15591,2022-05-14,12,sedan,146.4,2,17568,premium,311.0,1525.78
23399,15591,2024-02-03,12,SUV,178.2,10,11237,basic,765.0,1602.38
23400,15592,2023-11-01,12,city_car,103.4,3,13352,basic,906.0,1307.23
23401,15593,2024-03-08,12,city_car,100.3,6,16815,premium,429.0,1377.36
23402,15594,2023-07-03,24,sports_car,180.0,6,18652,premium,466.0,1679.29
23403,15595,2023-10-31,24,city_car,71.2,6,9276,premium,439.0,1067.19
23404,15595,2022-11-11,12,sports_car,258.7,8,8256,basic,1058.0,2033.94
23405,15596,2025-10-14,12,city_car,81.6,4,13763,basic,810.0,1274.4
23406,15596,2024-07-14,24,sedan,103.3,4,19057,full,459.0,1689.0
23407,15597,2026-02-13,12,sedan,110.4,7,10393,full,581.0,1630.81
23408,15598,2022-03-20,36,city_car,73.5,3,11497,basic,749.0,998.79
23409,15598,2024-07-15,12,sedan,140.5,8,17482,full,572.0,1621.28
23410,15599,2025-09-16,12,sedan,131.1,3,9885,full,703.0,1501.45
23411,15599,2021-06-28,12,city_car,76.6,4,18939,basic,983.0,962.89
23412,15600,2022-02-07,24,city_car,57.2,1,10898,basic,581.0,954.88
23413,15600,2023-06-21,12,sedan,132.5,3,12729,premium,459.0,1400.76
23414,15601,2023-12-13,12,sedan,151.4,3,13391,full,484.0,1619.78
23415,15601,2023-01-26,12,city_car,91.5,1,6373,full,589.0,1338.32
23416,15602,2023-10-22,12,city_car,86.4,6,14507,full,701.0,1434.5
23417,15603,2022-12-06,12,sedan,100.3,3,11894,basic,642.0,1264.27
23418,15604,2024-11-20,24,city_car,76.9,5,6940,premium,386.0,1262.02
23419,15604,2024-06-02,12,sedan,140.1,11,10084,full,449.0,1583.02
23420,15605,2021-08-22,12,city_car,61.1,9,9326,premium,363.0,1004.09
23421,15606,2021-08-29,12,sports_car,238.8,11,14368,premium,333.0,1889.63
23422,15607,2021-11-18,12,SUV,189.1,1,18159,basic,876.0,1720.1
23423,15608,2023-03-20,12,city_car,83.8,2,13794,basic,1077.0,1068.83
23424,15608,2024-05-18,12,sports_car,180.0,15,21785,basic,1029.0,1576.48
23425,15609,2022-09-11,24,sedan,110.8,3,13296,full,346.0,1465.03
23426,15610,2025-10-23,12,city_car,52.6,2,13101,basic,892.0,957.97
23427,15611,2021-08-23,12,sedan,126.5,5,18313,basic,1252.0,1250.74
23428,15612,2025-06-04,24,sedan,114.7,4,10581,basic,966.0,1429.34
23429,15613,2024-02-23,12,sports_car,238.8,3,11277,basic,949.0,1978.78
23430,15613,2025-12-04,12,SUV,149.1,3,11458,premium,477.0,1586.29
23431,15614,2025-10-11,12,city_car,70.7,5,5055,basic,918.0,1048.66
23432,15615,2021-04-27,24,SUV,146.4,8,9474,full,497.0,1626.32
23433,15615,2022-11-25,24,city_car,67.0,8,10885,premium,461.0,1310.3
23434,15616,2024-11-11,12,electric,104.4,4,9562,full,512.0,1508.06
23435,15617,2024-04-10,12,city_car,61.3,1,14894,basic,915.0,1109.01
23436,15617,2021-11-18,12,sports_car,286.2,5,13788,full,677.0,2263.31
23437,15618,2021-09-14,24,SUV,139.3,4,10190,basic,840.0,1405.07
23438,15619,2025-02-14,24,city_car,118.4,8,11951,basic,1016.0,1448.35
23439,15619,2024-11-08,12,city_car,75.6,15,10476,basic,1044.0,1139.73
23440,15620,2025-12-13,12,city_car,83.5,5,12123,basic,934.0,1053.45
23441,15620,2024-05-29,36,city_car,91.2,6,14590,full,504.0,1454.61
23442,15621,2021-09-14,24,sedan,114.9,6,11998,premium,402.0,1370.76
23443,15622,2024-08-28,36,city_car,89.0,2,5005,premium,431.0,1178.87
23444,15622,2025-12-31,36,city_car,66.9,14,16297,basic,955.0,1045.0
23445,15623,2023-10-17,12,city_car,61.0,10,9862,full,505.0,1078.72
23446,15624,2023-10-22,36,sports_car,204.5,1,5000,full,569.0,1953.77
23447,15624,2023-07-29,12,city_car,70.3,3,13863,full,540.0,1341.88
23448,15625,2021-08-10,12,SUV,148.9,8,15973,basic,837.0,1364.81
23449,15626,2025-09-17,36,city_car,80.6,7,11378,full,667.0,1432.21
23450,15626,2023-08-20,12,city_car,70.0,15,8315,full,485.0,1242.06
23451,15627,2024-09-28,24,city_car,79.7,6,17960,full,598.0,1406.2
23452,15628,2023-11-27,12,sports_car,187.5,6,9835,full,437.0,1890.78
23453,15628,2021-11-02,36,sedan,107.4,11,9789,basic,752.0,1279.29
23454,15629,2025-06-15,24,city_car,87.3,1,6230,full,545.0,1231.05
23455,15629,2023-11-13,24,electric,139.8,15,13694,basic,1253.0,1395.82
23456,15630,2024-01-28,12,city_car,107.4,2,15721,full,592.0,1500.48
23457,15631,2024-10-27,24,city_car,101.6,6,13735,full,743.0,1377.45
23458,15631,2022-05-20,12,SUV,159.4,9,9703,full,545.0,1662.54
23459,15632,2022-05-15,24,city_car,73.0,4,6566,basic,1050.0,959.93
23460,15633,2024-09-26,12,sports_car,189.5,2,14549,basic,809.0,1457.96
23461,15633,2022-06-03,12,SUV,167.0,3,17150,basic,842.0,1582.84
23462,15634,2026-01-05,12,sedan,103.1,9,15708,basic,856.0,1304.52
23463,15634,2025-08-15,24,sedan,156.3,6,10009,basic,966.0,1522.86
23464,15635,2025-05-22,12,city_car,83.5,9,17291,basic,978.0,1057.04
23465,15635,2024-09-20,36,electric,136.2,5,14866,basic,897.0,1503.36
23466,15636,2022-07-23,36,SUV,153.2,3,17411,basic,1005.0,1463.83
23467,15636,2021-06-16,12,electric,149.6,7,15755,full,663.0,1574.5
23468,15637,2021-08-07,12,sedan,114.5,12,13142,full,590.0,1495.0
23469,15637,2023-11-12,24,city_car,80.8,8,11527,basic,776.0,1270.06
23470,15638,2022-11-06,12,sedan,109.4,9,11451,basic,1135.0,1270.29
23471,15638,2021-07-27,24,city_car,52.7,6,13075,basic,656.0,1050.39
23472,15639,2023-07-31,12,city_car,79.5,1,23365,full,749.0,1136.28
